model,item_key,error_type,error_message,source_file,item_id,case_id
deepseek_r1_8b,global:1123,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01124,1124
deepseek_r1_8b,global:1124,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01125,1125
deepseek_r1_8b,global:1125,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01126,1126
deepseek_r1_8b,global:1126,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01127,1127
deepseek_r1_8b,global:1127,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01128,1128
deepseek_r1_8b,global:1128,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01129,1129
deepseek_r1_8b,global:1129,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01130,1130
deepseek_r1_8b,global:1130,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01131,1131
deepseek_r1_8b,global:1131,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01132,1132
deepseek_r1_8b,global:1132,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01133,1133
deepseek_r1_8b,global:1133,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01134,1134
deepseek_r1_8b,global:1134,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01135,1135
deepseek_r1_8b,global:1135,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01136,1136
deepseek_r1_8b,global:1136,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01137,1137
deepseek_r1_8b,global:1137,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01138,1138
deepseek_r1_8b,global:1138,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01139,1139
deepseek_r1_8b,global:1139,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01140,1140
deepseek_r1_8b,global:1140,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01141,1141
deepseek_r1_8b,global:1141,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01142,1142
deepseek_r1_8b,global:1142,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01143,1143
deepseek_r1_8b,global:1143,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01144,1144
deepseek_r1_8b,global:1144,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01145,1145
deepseek_r1_8b,global:1145,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01146,1146
deepseek_r1_8b,global:1146,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01147,1147
deepseek_r1_8b,global:1147,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01148,1148
deepseek_r1_8b,global:1148,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01149,1149
deepseek_r1_8b,global:1149,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01150,1150
deepseek_r1_8b,global:1150,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01151,1151
deepseek_r1_8b,global:1151,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01152,1152
deepseek_r1_8b,global:1152,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01153,1153
deepseek_r1_8b,global:1153,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01154,1154
deepseek_r1_8b,global:1154,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01155,1155
deepseek_r1_8b,global:1155,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01156,1156
deepseek_r1_8b,global:1156,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01157,1157
deepseek_r1_8b,global:1157,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01158,1158
deepseek_r1_8b,global:1158,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01159,1159
deepseek_r1_8b,global:1159,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01160,1160
deepseek_r1_8b,global:1160,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01161,1161
deepseek_r1_8b,global:1161,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01162,1162
deepseek_r1_8b,global:1162,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01163,1163
deepseek_r1_8b,global:1163,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01164,1164
deepseek_r1_8b,global:1164,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01165,1165
deepseek_r1_8b,global:1165,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01166,1166
deepseek_r1_8b,global:1166,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01167,1167
deepseek_r1_8b,global:1167,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01168,1168
deepseek_r1_8b,global:1168,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01169,1169
deepseek_r1_8b,global:1169,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01170,1170
deepseek_r1_8b,global:1170,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01171,1171
deepseek_r1_8b,global:1171,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01172,1172
deepseek_r1_8b,global:1172,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01173,1173
deepseek_r1_8b,global:1173,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01174,1174
deepseek_r1_8b,global:1174,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01175,1175
deepseek_r1_8b,global:1175,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01176,1176
deepseek_r1_8b,global:1176,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01177,1177
deepseek_r1_8b,global:1177,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01178,1178
deepseek_r1_8b,global:1178,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01179,1179
deepseek_r1_8b,global:1179,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01180,1180
deepseek_r1_8b,global:1180,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01181,1181
deepseek_r1_8b,global:1181,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01182,1182
deepseek_r1_8b,global:1182,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01183,1183
deepseek_r1_8b,global:1183,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01184,1184
deepseek_r1_8b,global:1184,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01185,1185
deepseek_r1_8b,global:1185,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01186,1186
deepseek_r1_8b,global:1186,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01187,1187
deepseek_r1_8b,global:1187,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01188,1188
deepseek_r1_8b,global:1188,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01189,1189
deepseek_r1_8b,global:1189,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01190,1190
deepseek_r1_8b,global:1190,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01191,1191
deepseek_r1_8b,global:1191,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01192,1192
deepseek_r1_8b,global:1192,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01193,1193
deepseek_r1_8b,global:1193,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01194,1194
deepseek_r1_8b,global:1194,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\deepseek_r1_8b_baseline\results_deepseek_r1_8b_baseline_part_1000_1999.json,case_01195,1195
